SKU_ID,SKU_Category,Subdivision,Supplier_ID,Date,Lifecycle_Phase,Forecast,Actual_Demand,Demand_Fluctuation,Lead_Time_Days,On_Hand_Inventory,Remaining_Shelf_Life_Months,Total_Shelf_Life_Months,Last_Sales_Date,Forecast_Accuracy,Safety_Stock,Reorder_Point,Excess_Stock,Obsolete_Inventory_Value,Carrying_Cost,Obsolete_Inventory_Writeoff,Defective_Rate,Target_Service_Level,Return_Rate,Unit_Cost,Handling_Cost_Per_Unit,Warehouse_Utilization_Percentage,Month,Demand_3M_Rolling_Avg,Lagged_Demand,Predicted_E&O_Risk
SKU_0030,Low-Value,Industrial Gases,SUP_003,2023-04-30,Introduction,449.13,456.48,-19.47,11.0,635.7,17.0,24.0,2022-11-06,0.98,36.0,111.0,179.22,0.0,12.71,0.0,0.04,0.96,0.04,61.39,1.69,56.18,4,389.79333333333335,493.53,High-Risk
SKU_0030,Low-Value,Specialty Chemicals,SUP_018,2023-05-31,Decline,525.57,501.27,-22.23,12.0,670.72,18.0,24.0,2023-01-03,0.95,36.0,111.0,169.45,138.77,13.41,111.01,0.04,0.96,0.04,61.39,1.69,56.18,5,497.55999999999995,488.27,High-Risk
SKU_0030,Low-Value,Industrial Gases,SUP_004,2023-06-30,Decline,118.67,163.47,-0.13,37.0,219.76,1.0,6.0,2023-03-23,0.62,36.0,111.0,56.29,62.19,4.4,49.76,0.04,0.96,0.04,61.39,1.69,56.18,6,371.1600000000001,456.48,Low-Risk
SKU_0030,Low-Value,Agrochemicals,SUP_013,2023-07-31,Decline,435.26,446.39,34.46,24.0,613.9,14.0,18.0,2023-07-05,0.97,36.0,111.0,167.51,194.2,12.28,155.36,0.04,0.96,0.04,61.39,1.69,56.18,7,398.36000000000007,283.2,High-Risk
SKU_0030,Low-Value,Petrochemicals,SUP_018,2023-08-31,Decline,417.55,461.71,-20.25,28.0,543.96,3.0,6.0,2023-06-29,0.89,36.0,111.0,82.25,95.68,10.88,76.55,0.04,0.96,0.04,61.39,1.69,56.18,8,424.28333333333313,438.52,Low-Risk
SKU_0030,Low-Value,Agrochemicals,SUP_020,2023-09-30,Introduction,397.93,404.16,27.13,27.0,549.56,16.0,18.0,2023-06-14,0.98,36.0,111.0,145.4,0.0,10.99,0.0,0.04,0.96,0.04,61.39,1.69,56.18,9,377.9166666666667,446.39,High-Risk
SKU_0030,Low-Value,Petrochemicals,SUP_006,2023-10-31,Decline,292.94,331.62,-13.96,26.0,443.23,11.0,12.0,2023-10-14,0.87,36.0,111.0,111.61,111.58,8.86,89.26,0.04,0.96,0.04,61.39,1.69,56.18,10,410.6166666666665,461.71,High-Risk
SKU_0030,Low-Value,Petrochemicals,SUP_018,2023-11-30,Introduction,494.69,503.08,17.29,40.0,720.49,18.0,18.0,2023-07-16,0.98,36.0,111.0,217.41,0.0,14.41,0.0,0.04,0.96,0.04,61.39,1.69,56.18,11,432.1366666666665,331.62,High-Risk
SKU_0030,Low-Value,Petrochemicals,SUP_006,2023-12-31,Growth,490.41,465.4,-23.29,10.0,532.94,1.0,12.0,2023-07-28,0.95,36.0,111.0,67.54,0.0,10.66,0.0,0.04,0.96,0.04,61.39,1.69,56.18,12,433.3666666666665,503.08,Low-Risk
SKU_0031,Fast-Moving,Specialty Chemicals,SUP_009,2022-01-31,Introduction,146.07,206.64,-5.73,22.0,273.04,2.0,12.0,2021-10-02,0.59,38.0,64.0,66.39,0.0,5.46,0.0,0.016,0.86,0.06,77.33,0.59,55.5,1,398.72666666666663,501.27,Low-Risk
SKU_0031,Fast-Moving,Agrochemicals,SUP_002,2022-02-28,Growth,176.62,161.44,14.62,6.0,205.85,9.0,18.0,2021-10-12,0.91,38.0,64.0,44.41,0.0,4.12,0.0,0.016,0.86,0.06,77.33,0.59,55.5,2,337.33,404.16,Low-Risk
SKU_0031,Fast-Moving,Industrial Gases,SUP_015,2022-03-31,Introduction,224.96,239.3,12.66,29.0,324.13,16.0,24.0,2021-12-24,0.94,38.0,64.0,84.82,0.0,6.48,0.0,0.016,0.86,0.06,77.33,0.59,55.5,3,286.41666666666674,163.47,Low-Risk
SKU_0031,Fast-Moving,Agrochemicals,SUP_014,2022-04-30,Maturity,400.95,389.12,30.15,9.0,494.71,17.0,24.0,2022-04-23,0.97,38.0,64.0,105.59,0.0,9.89,0.0,0.016,0.86,0.06,77.33,0.59,55.5,4,318.24000000000007,161.44,High-Risk
SKU_0031,Fast-Moving,Industrial Gases,SUP_002,2022-05-31,Growth,186.35,189.63,-5.05,8.0,223.72,0.0,6.0,2022-04-06,0.98,38.0,64.0,34.09,0.0,4.47,0.0,0.016,0.86,0.06,77.33,0.59,55.5,5,197.46666666666673,239.3,Low-Risk
SKU_0031,Fast-Moving,Specialty Chemicals,SUP_005,2022-06-30,Decline,417.86,463.43,81.26,7.0,619.68,1.0,6.0,2022-05-28,0.89,38.0,64.0,156.24,167.32,12.39,133.85,0.016,0.86,0.06,77.33,0.59,55.5,6,390.44666666666666,206.64,High-Risk
SKU_0031,Fast-Moving,Pharmaceuticals,SUP_003,2022-07-31,Decline,421.86,405.39,8.26,38.0,564.51,14.0,18.0,2022-02-04,0.96,38.0,64.0,159.12,117.4,11.29,93.92,0.016,0.86,0.06,77.33,0.59,55.5,7,395.76000000000005,304.19,High-Risk
SKU_0031,Fast-Moving,Pharmaceuticals,SUP_004,2022-08-31,Maturity,166.2,146.45,-6.5,8.0,178.97,9.0,12.0,2022-05-14,0.88,38.0,64.0,32.52,0.0,3.58,0.0,0.016,0.86,0.06,77.33,0.59,55.5,8,285.34333333333336,405.39,Low-Risk
SKU_0031,Fast-Moving,Pharmaceuticals,SUP_020,2022-09-30,Maturity,237.0,235.71,12.6,33.0,304.94,22.0,24.0,2022-08-14,0.99,38.0,64.0,69.23,0.0,6.1,0.0,0.016,0.86,0.06,77.33,0.59,55.5,9,262.5166666666667,146.45,Low-Risk
SKU_0031,Fast-Moving,Petrochemicals,SUP_016,2022-10-31,Growth,453.1,421.69,16.4,21.0,577.92,23.0,24.0,2022-08-20,0.93,38.0,64.0,156.22,0.0,11.56,0.0,0.016,0.86,0.06,77.33,0.59,55.5,10,463.3899999999999,465.4,High-Risk
SKU_0031,Fast-Moving,Petrochemicals,SUP_003,2022-11-30,Maturity,454.76,462.53,34.56,31.0,556.82,12.0,12.0,2022-09-24,0.98,38.0,64.0,94.29,0.0,11.14,0.0,0.016,0.86,0.06,77.33,0.59,55.5,11,449.87333333333316,421.69,High-Risk
SKU_0031,Fast-Moving,Industrial Gases,SUP_012,2022-12-31,Maturity,194.56,250.06,11.96,9.0,313.35,13.0,24.0,2022-10-15,0.71,38.0,64.0,63.28,0.0,6.27,0.0,0.016,0.86,0.06,77.33,0.59,55.5,12,226.33000000000007,189.63,Low-Risk
SKU_0031,Fast-Moving,Petrochemicals,SUP_016,2023-01-31,Maturity,492.38,527.16,12.78,28.0,723.52,2.0,12.0,2022-11-20,0.93,38.0,64.0,196.36,0.0,14.47,0.0,0.016,0.86,0.06,77.33,0.59,55.5,1,470.45999999999987,462.53,High-Risk
SKU_0031,Fast-Moving,Specialty Chemicals,SUP_005,2023-02-28,Maturity,177.08,161.01,5.48,27.0,187.29,15.0,24.0,2022-10-18,0.91,38.0,64.0,26.28,0.0,3.75,0.0,0.016,0.86,0.06,77.33,0.59,55.5,2,277.02666666666664,463.43,Low-Risk
SKU_0031,Fast-Moving,Industrial Gases,SUP_020,2023-03-31,Introduction,415.79,386.13,67.09,32.0,515.04,0.0,6.0,2022-11-23,0.93,38.0,64.0,128.91,0.0,10.3,0.0,0.016,0.86,0.06,77.33,0.59,55.5,3,275.2733333333334,250.06,High-Risk
SKU_0031,Fast-Moving,Agrochemicals,SUP_015,2023-04-30,Decline,456.16,399.78,-1.04,34.0,576.41,5.0,12.0,2023-02-24,0.88,38.0,64.0,176.62,218.34,11.53,174.67,0.016,0.86,0.06,77.33,0.59,55.5,4,316.78000000000003,389.12,High-Risk
SKU_0031,Fast-Moving,Pharmaceuticals,SUP_015,2023-05-31,Introduction,200.51,224.39,-5.19,5.0,312.13,12.0,18.0,2023-01-27,0.88,38.0,64.0,87.75,0.0,6.24,0.0,0.016,0.86,0.06,77.33,0.59,55.5,5,202.1833333333334,235.71,Low-Risk
SKU_0031,Fast-Moving,Specialty Chemicals,SUP_008,2023-06-30,Introduction,436.68,401.36,-9.92,28.0,526.9,7.0,12.0,2023-01-16,0.92,38.0,64.0,125.54,0.0,10.54,0.0,0.016,0.86,0.06,77.33,0.59,55.5,6,341.93333333333334,161.01,High-Risk
SKU_0031,Fast-Moving,Agrochemicals,SUP_011,2023-07-31,Growth,554.62,490.45,11.02,6.0,589.33,2.0,6.0,2023-04-18,0.88,38.0,64.0,98.88,0.0,11.79,0.0,0.016,0.86,0.06,77.33,0.59,55.5,7,426.45,399.78,High-Risk
SKU_0031,Fast-Moving,Agrochemicals,SUP_010,2023-08-31,Maturity,209.82,234.17,1.02,38.0,348.17,3.0,6.0,2023-05-22,0.88,38.0,64.0,114.0,0.0,6.96,0.0,0.016,0.86,0.06,77.33,0.59,55.5,8,374.8,490.45,High-Risk
SKU_0031,Fast-Moving,Agrochemicals,SUP_014,2023-09-30,Growth,568.17,619.22,-25.83,6.0,705.44,22.0,24.0,2023-09-07,0.91,38.0,64.0,86.22,0.0,14.11,0.0,0.016,0.86,0.06,77.33,0.59,55.5,9,447.9466666666667,234.17,Low-Risk
SKU_0031,Fast-Moving,Petrochemicals,SUP_010,2023-10-31,Growth,383.51,346.4,33.71,19.0,417.65,5.0,6.0,2023-05-27,0.9,38.0,64.0,71.25,0.0,8.35,0.0,0.016,0.86,0.06,77.33,0.59,55.5,10,445.3633333333332,527.16,Low-Risk
SKU_0031,Fast-Moving,Industrial Gases,SUP_014,2023-11-30,Introduction,148.56,156.86,3.36,32.0,175.0,12.0,12.0,2023-07-02,0.94,38.0,64.0,18.14,0.0,3.5,0.0,0.016,0.86,0.06,77.33,0.59,55.5,11,264.3500000000001,386.13,Low-Risk
SKU_0031,Fast-Moving,Petrochemicals,SUP_015,2023-12-31,Introduction,239.36,261.25,-18.04,28.0,378.94,7.0,18.0,2023-11-17,0.91,38.0,64.0,117.69,0.0,7.58,0.0,0.016,0.86,0.06,77.33,0.59,55.5,12,378.2699999999998,346.4,High-Risk
SKU_0032,High-Value,Agrochemicals,SUP_019,2022-01-31,Introduction,235.01,217.71,15.41,40.0,256.11,8.0,18.0,2021-09-27,0.93,10.0,101.0,38.4,0.0,5.12,0.0,0.029,0.86,0.04,64.1,1.27,78.53,1,357.03333333333336,619.22,Low-Risk
SKU_0032,High-Value,Pharmaceuticals,SUP_011,2022-02-28,Introduction,254.46,204.28,-10.64,30.0,268.35,3.0,12.0,2021-10-10,0.8,10.0,101.0,64.08,0.0,5.37,0.0,0.029,0.86,0.04,64.1,1.27,78.53,2,221.46000000000004,224.39,Low-Risk
SKU_0032,High-Value,Industrial Gases,SUP_011,2022-03-31,Introduction,116.28,79.8,2.98,33.0,98.27,16.0,24.0,2022-03-31,0.69,10.0,101.0,18.48,0.0,1.97,0.0,0.029,0.86,0.04,64.1,1.27,78.53,3,207.59666666666672,156.86,Low-Risk
SKU_0032,High-Value,Specialty Chemicals,SUP_016,2022-04-30,Introduction,385.06,407.96,27.56,37.0,497.95,0.0,6.0,2022-01-26,0.94,10.0,101.0,89.98,0.0,9.96,0.0,0.029,0.86,0.04,64.1,1.27,78.53,4,323.44333333333327,401.36,High-Risk
SKU_0032,High-Value,Specialty Chemicals,SUP_009,2022-05-31,Growth,371.31,348.38,30.31,21.0,397.63,18.0,24.0,2022-04-09,0.94,10.0,101.0,49.25,0.0,7.95,0.0,0.029,0.86,0.04,64.1,1.27,78.53,5,385.8999999999999,407.96,Low-Risk
SKU_0032,High-Value,Petrochemicals,SUP_015,2022-06-30,Introduction,400.02,387.13,-15.78,8.0,572.35,7.0,12.0,2022-01-22,0.97,10.0,101.0,185.21,0.0,11.45,0.0,0.029,0.86,0.04,64.1,1.27,78.53,6,331.5933333333332,261.25,High-Risk
SKU_0032,High-Value,Petrochemicals,SUP_009,2022-07-31,Introduction,217.31,165.96,16.01,29.0,216.33,20.0,24.0,2022-03-01,0.76,10.0,101.0,50.37,0.0,4.33,0.0,0.029,0.86,0.04,64.1,1.27,78.53,7,271.44666666666654,387.13,Low-Risk
SKU_0032,High-Value,Specialty Chemicals,SUP_018,2022-08-31,Maturity,143.88,139.44,-1.32,34.0,177.45,15.0,18.0,2022-03-11,0.97,10.0,101.0,38.02,0.0,3.55,0.0,0.029,0.86,0.04,64.1,1.27,78.53,8,298.59333333333325,348.38,Low-Risk
SKU_0032,High-Value,Industrial Gases,SUP_007,2022-09-30,Maturity,376.84,337.41,55.64,20.0,457.47,22.0,24.0,2022-07-19,0.9,10.0,101.0,120.07,0.0,9.15,0.0,0.029,0.86,0.04,64.1,1.27,78.53,9,191.35666666666677,79.8,High-Risk
SKU_0032,High-Value,Specialty Chemicals,SUP_004,2022-10-31,Decline,377.15,374.56,27.35,14.0,469.26,17.0,18.0,2022-06-04,0.99,10.0,101.0,94.7,67.4,9.39,53.92,0.029,0.86,0.04,64.1,1.27,78.53,10,287.46,139.44,High-Risk
SKU_0032,High-Value,Agrochemicals,SUP_018,2022-11-30,Decline,253.7,290.25,-9.1,31.0,352.56,6.0,6.0,2022-07-31,0.86,10.0,101.0,62.31,67.35,7.05,53.88,0.029,0.86,0.04,64.1,1.27,78.53,11,375.72666666666674,217.71,Low-Risk
SKU_0032,High-Value,Specialty Chemicals,SUP_019,2022-12-31,Growth,301.98,264.28,54.48,38.0,316.43,1.0,12.0,2022-10-29,0.88,10.0,101.0,52.15,0.0,6.33,0.0,0.029,0.86,0.04,64.1,1.27,78.53,12,259.4266666666666,374.56,Low-Risk
SKU_0032,High-Value,Agrochemicals,SUP_006,2023-01-31,Introduction,571.77,553.76,25.77,17.0,700.45,14.0,24.0,2022-10-20,0.97,10.0,101.0,146.69,0.0,14.01,0.0,0.029,0.86,0.04,64.1,1.27,78.53,1,353.90666666666675,290.25,High-Risk
SKU_0032,High-Value,Pharmaceuticals,SUP_003,2023-02-28,Maturity,418.56,474.37,-9.34,35.0,574.78,9.0,18.0,2023-02-10,0.87,10.0,101.0,100.4,0.0,11.5,0.0,0.029,0.86,0.04,64.1,1.27,78.53,2,301.0133333333334,204.28,High-Risk
SKU_0032,High-Value,Specialty Chemicals,SUP_006,2023-03-31,Maturity,288.97,249.57,-13.53,6.0,340.22,0.0,6.0,2022-10-19,0.86,10.0,101.0,90.64,0.0,6.8,0.0,0.029,0.86,0.04,64.1,1.27,78.53,3,296.1366666666666,264.28,Low-Risk
SKU_0032,High-Value,Petrochemicals,SUP_015,2023-04-30,Decline,577.01,534.22,46.81,10.0,708.94,11.0,18.0,2023-03-10,0.93,10.0,101.0,174.71,144.3,14.18,115.44,0.029,0.86,0.04,64.1,1.27,78.53,4,362.43666666666655,165.96,High-Risk
SKU_0032,High-Value,Agrochemicals,SUP_016,2023-05-31,Decline,227.25,212.29,6.45,27.0,269.2,0.0,6.0,2023-04-24,0.93,10.0,101.0,56.9,71.22,5.38,56.98,0.029,0.86,0.04,64.1,1.27,78.53,5,352.1000000000001,553.76,Low-Risk
SKU_0032,High-Value,Industrial Gases,SUP_008,2023-06-30,Decline,229.17,234.04,-16.13,17.0,349.2,19.0,24.0,2023-05-10,0.98,10.0,101.0,115.15,121.93,6.98,97.55,0.029,0.86,0.04,64.1,1.27,78.53,6,217.0833333333334,337.41,Low-Risk
SKU_0032,High-Value,Industrial Gases,SUP_002,2023-07-31,Growth,206.23,190.32,12.63,12.0,278.51,2.0,6.0,2023-02-18,0.92,10.0,101.0,88.2,0.0,5.57,0.0,0.029,0.86,0.04,64.1,1.27,78.53,7,253.92333333333343,234.04,Low-Risk
SKU_0032,High-Value,Industrial Gases,SUP_012,2023-08-31,Introduction,546.88,522.71,40.88,23.0,581.61,21.0,24.0,2023-06-13,0.96,10.0,101.0,58.89,0.0,11.63,0.0,0.029,0.86,0.04,64.1,1.27,78.53,8,315.6900000000001,190.32,Low-Risk
SKU_0032,High-Value,Pharmaceuticals,SUP_015,2023-09-30,Growth,433.32,446.5,34.02,14.0,613.04,22.0,24.0,2023-07-31,0.97,10.0,101.0,166.54,0.0,12.26,0.0,0.029,0.86,0.04,64.1,1.27,78.53,9,375.05,474.37,High-Risk
SKU_0032,High-Value,Specialty Chemicals,SUP_009,2023-10-31,Growth,450.84,455.5,10.84,8.0,654.74,17.0,18.0,2023-05-26,0.99,10.0,101.0,199.24,0.0,13.09,0.0,0.029,0.86,0.04,64.1,1.27,78.53,10,323.1166666666666,249.57,High-Risk
SKU_0032,High-Value,Industrial Gases,SUP_013,2023-11-30,Decline,158.61,151.16,5.71,18.0,225.89,24.0,24.0,2023-11-07,0.95,10.0,101.0,74.72,81.04,4.52,64.83,0.029,0.86,0.04,64.1,1.27,78.53,11,288.06333333333345,522.71,Low-Risk
SKU_0032,High-Value,Pharmaceuticals,SUP_004,2023-12-31,Decline,114.81,128.01,3.71,19.0,151.44,13.0,24.0,2023-10-29,0.89,10.0,101.0,23.43,26.32,3.03,21.06,0.029,0.86,0.04,64.1,1.27,78.53,12,349.6266666666667,446.5,Low-Risk
SKU_0033,High-Value,Industrial Gases,SUP_015,2022-01-31,Decline,200.84,196.16,-7.06,39.0,264.1,2.0,12.0,2021-12-31,0.98,48.0,108.0,67.94,67.09,5.28,53.67,0.017,0.92,0.09,58.49,1.14,79.79,1,290.01000000000005,151.16,Low-Risk
SKU_0033,High-Value,Agrochemicals,SUP_003,2022-02-28,Maturity,151.91,165.63,0.71,15.0,227.72,3.0,12.0,2021-12-30,0.91,48.0,108.0,62.09,0.0,4.55,0.0,0.017,0.92,0.09,58.49,1.14,79.79,2,310.56,212.29,Low-Risk
SKU_0033,High-Value,Petrochemicals,SUP_003,2022-03-31,Introduction,144.49,150.72,-12.81,31.0,201.83,0.0,6.0,2022-01-18,0.96,48.0,108.0,51.11,0.0,4.04,0.0,0.017,0.92,0.09,58.49,1.14,79.79,3,283.63333333333327,534.22,Low-Risk
SKU_0033,High-Value,Petrochemicals,SUP_010,2022-04-30,Maturity,306.89,361.36,4.39,5.0,451.98,11.0,18.0,2021-12-05,0.82,48.0,108.0,90.63,0.0,9.04,0.0,0.017,0.92,0.09,58.49,1.14,79.79,4,348.7666666666666,150.72,Low-Risk
SKU_0033,High-Value,Industrial Gases,SUP_012,2022-05-31,Decline,281.84,313.87,-3.06,16.0,402.56,18.0,24.0,2022-05-05,0.89,48.0,108.0,88.69,108.52,8.05,86.82,0.017,0.92,0.09,58.49,1.14,79.79,5,220.39666666666676,196.16,Low-Risk
SKU_0033,High-Value,Agrochemicals,SUP_010,2022-06-30,Introduction,581.61,578.35,-5.19,22.0,725.99,7.0,12.0,2022-01-18,0.99,48.0,108.0,147.64,0.0,14.52,0.0,0.017,0.92,0.09,58.49,1.14,79.79,6,318.7566666666667,165.63,High-Risk
SKU_0033,High-Value,Specialty Chemicals,SUP_018,2022-07-31,Introduction,135.17,156.55,8.67,22.0,201.96,2.0,6.0,2022-03-09,0.84,48.0,108.0,45.4,0.0,4.04,0.0,0.017,0.92,0.09,58.49,1.14,79.79,7,287.20666666666665,455.5,Low-Risk
SKU_0033,High-Value,Agrochemicals,SUP_002,2022-08-31,Decline,546.17,515.74,-19.03,24.0,612.28,15.0,18.0,2022-07-31,0.94,48.0,108.0,96.54,69.5,12.25,55.6,0.017,0.92,0.09,58.49,1.14,79.79,8,419.90666666666675,578.35,High-Risk
SKU_0033,High-Value,Pharmaceuticals,SUP_002,2022-09-30,Growth,323.33,302.4,20.83,18.0,355.59,4.0,6.0,2022-08-01,0.94,48.0,108.0,53.19,0.0,7.11,0.0,0.017,0.92,0.09,58.49,1.14,79.79,9,292.30333333333334,128.01,Low-Risk
SKU_0033,High-Value,Pharmaceuticals,SUP_005,2022-10-31,Decline,170.99,187.22,3.79,25.0,255.84,11.0,12.0,2022-05-11,0.91,48.0,108.0,68.62,75.9,5.12,60.72,0.017,0.92,0.09,58.49,1.14,79.79,10,205.8766666666667,302.4,Low-Risk
SKU_0033,High-Value,Industrial Gases,SUP_017,2022-11-30,Decline,472.62,487.84,4.02,27.0,688.93,12.0,12.0,2022-06-06,0.97,48.0,108.0,201.09,146.94,13.78,117.55,0.017,0.92,0.09,58.49,1.14,79.79,11,332.6233333333334,313.87,High-Risk
SKU_0033,High-Value,Industrial Gases,SUP_011,2022-12-31,Introduction,270.76,277.6,25.46,30.0,403.94,1.0,12.0,2022-08-30,0.97,48.0,108.0,126.34,0.0,8.08,0.0,0.017,0.92,0.09,58.49,1.14,79.79,12,359.77000000000015,487.84,High-Risk
SKU_0033,High-Value,Pharmaceuticals,SUP_003,2023-01-31,Introduction,453.58,456.8,3.68,12.0,596.78,14.0,24.0,2023-01-13,0.99,48.0,108.0,139.99,0.0,11.94,0.0,0.017,0.92,0.09,58.49,1.14,79.79,1,315.4733333333334,187.22,High-Risk
SKU_0033,High-Value,Agrochemicals,SUP_004,2023-02-28,Maturity,331.31,357.08,-1.09,5.0,489.55,9.0,18.0,2022-12-24,0.92,48.0,108.0,132.47,0.0,9.79,0.0,0.017,0.92,0.09,58.49,1.14,79.79,2,483.72333333333336,515.74,High-Risk
SKU_0033,High-Value,Specialty Chemicals,SUP_013,2023-03-31,Introduction,146.08,114.07,12.98,14.0,131.57,4.0,12.0,2023-01-29,0.78,48.0,108.0,17.5,0.0,2.63,0.0,0.017,0.92,0.09,58.49,1.14,79.79,3,242.03999999999996,156.55,Low-Risk
SKU_0033,High-Value,Specialty Chemicals,SUP_014,2023-04-30,Growth,310.77,317.66,-8.23,20.0,441.73,17.0,24.0,2023-04-29,0.98,48.0,108.0,124.07,0.0,8.83,0.0,0.017,0.92,0.09,58.49,1.14,79.79,4,196.09333333333333,114.07,High-Risk
SKU_0033,High-Value,Specialty Chemicals,SUP_004,2023-05-31,Growth,314.06,356.26,19.26,29.0,487.15,18.0,24.0,2023-04-30,0.87,48.0,108.0,130.89,0.0,9.74,0.0,0.017,0.92,0.09,58.49,1.14,79.79,5,262.6633333333333,317.66,High-Risk
SKU_0033,High-Value,Pharmaceuticals,SUP_008,2023-06-30,Decline,400.86,421.01,88.46,7.0,622.79,1.0,6.0,2023-01-14,0.95,48.0,108.0,201.78,225.64,12.46,180.51,0.017,0.92,0.09,58.49,1.14,79.79,6,355.01000000000005,456.8,High-Risk
SKU_0033,High-Value,Petrochemicals,SUP_005,2023-07-31,Maturity,411.54,399.54,35.34,23.0,495.08,8.0,12.0,2023-04-23,0.97,48.0,108.0,95.54,0.0,9.9,0.0,0.017,0.92,0.09,58.49,1.14,79.79,7,303.8733333333332,361.36,High-Risk
SKU_0033,High-Value,Pharmaceuticals,SUP_016,2023-08-31,Decline,454.61,418.51,24.51,30.0,461.17,9.0,12.0,2023-06-09,0.92,48.0,108.0,42.66,32.59,9.22,26.07,0.017,0.92,0.09,58.49,1.14,79.79,8,432.10666666666674,421.01,High-Risk
SKU_0033,High-Value,Pharmaceuticals,SUP_018,2023-09-30,Growth,310.67,297.08,5.97,13.0,367.01,10.0,12.0,2023-08-03,0.96,48.0,108.0,69.94,0.0,7.34,0.0,0.017,0.92,0.09,58.49,1.14,79.79,9,378.86666666666673,418.51,Low-Risk
SKU_0033,High-Value,Pharmaceuticals,SUP_020,2023-10-31,Introduction,196.69,190.29,10.79,35.0,226.19,23.0,24.0,2023-06-18,0.97,48.0,108.0,35.9,0.0,4.52,0.0,0.017,0.92,0.09,58.49,1.14,79.79,10,301.9600000000001,297.08,Low-Risk
SKU_0033,High-Value,Industrial Gases,SUP_011,2023-11-30,Growth,347.32,331.32,-11.28,6.0,405.88,18.0,18.0,2023-07-31,0.95,48.0,108.0,74.57,0.0,8.12,0.0,0.017,0.92,0.09,58.49,1.14,79.79,11,365.58666666666676,277.6,Low-Risk
SKU_0033,High-Value,Pharmaceuticals,SUP_007,2023-12-31,Introduction,618.98,593.27,123.98,37.0,659.28,0.0,6.0,2023-10-14,0.96,48.0,108.0,66.02,0.0,13.19,0.0,0.017,0.92,0.09,58.49,1.14,79.79,12,360.2133333333334,190.29,Low-Risk
SKU_0034,Fast-Moving,Pharmaceuticals,SUP_006,2022-01-31,Introduction,289.78,266.65,-14.92,33.0,330.74,14.0,24.0,2021-09-20,0.92,12.0,111.0,64.08,0.0,6.61,0.0,0.041,0.92,0.04,70.72,1.13,64.16,1,350.0700000000001,593.27,Low-Risk
SKU_0034,Fast-Moving,Industrial Gases,SUP_018,2022-02-28,Decline,290.15,342.34,-1.35,24.0,462.05,9.0,18.0,2022-02-19,0.82,12.0,111.0,119.71,120.76,9.24,96.61,0.041,0.92,0.04,70.72,1.13,64.16,2,317.08666666666676,331.32,High-Risk
SKU_0034,Fast-Moving,Pharmaceuticals,SUP_016,2022-03-31,Decline,351.93,326.7,54.93,27.0,474.74,4.0,12.0,2022-03-22,0.93,12.0,111.0,148.04,137.72,9.49,110.18,0.041,0.92,0.04,70.72,1.13,64.16,3,395.54,266.65,High-Risk
SKU_0034,Fast-Moving,Agrochemicals,SUP_003,2022-04-30,Growth,430.59,413.25,33.39,34.0,555.56,17.0,24.0,2022-03-03,0.96,12.0,111.0,142.31,0.0,11.11,0.0,0.041,0.92,0.04,70.72,1.13,64.16,4,428.69000000000005,357.08,High-Risk
SKU_0034,Fast-Moving,Petrochemicals,SUP_020,2022-05-31,Decline,556.96,517.47,36.66,37.0,667.68,6.0,12.0,2022-04-04,0.93,12.0,111.0,150.21,118.63,13.35,94.9,0.041,0.92,0.04,70.72,1.13,64.16,5,426.1233333333332,399.54,High-Risk
SKU_0034,Fast-Moving,Petrochemicals,SUP_009,2022-06-30,Growth,644.5,650.89,135.2,20.0,854.06,7.0,12.0,2022-02-07,0.99,12.0,111.0,203.17,0.0,17.08,0.0,0.041,0.92,0.04,70.72,1.13,64.16,6,522.6333333333332,517.47,High-Risk
SKU_0034,Fast-Moving,Pharmaceuticals,SUP_009,2022-07-31,Maturity,405.4,346.03,20.4,16.0,487.7,14.0,18.0,2022-07-31,0.85,12.0,111.0,141.68,0.0,9.75,0.0,0.041,0.92,0.04,70.72,1.13,64.16,7,313.1266666666667,326.7,High-Risk
SKU_0034,Fast-Moving,Industrial Gases,SUP_006,2022-08-31,Introduction,500.1,490.15,-13.6,33.0,543.82,15.0,18.0,2022-06-04,0.98,12.0,111.0,53.67,0.0,10.88,0.0,0.041,0.92,0.04,70.72,1.13,64.16,8,387.9366666666667,342.34,Low-Risk
SKU_0034,Fast-Moving,Industrial Gases,SUP_014,2022-09-30,Introduction,493.12,582.93,-9.58,40.0,688.53,10.0,12.0,2022-09-16,0.82,12.0,111.0,105.6,0.0,13.77,0.0,0.041,0.92,0.04,70.72,1.13,64.16,9,471.8066666666667,490.15,High-Risk
SKU_0034,Fast-Moving,Pharmaceuticals,SUP_014,2022-10-31,Maturity,264.21,242.4,17.81,5.0,271.94,17.0,18.0,2022-10-07,0.92,12.0,111.0,29.54,0.0,5.44,0.0,0.041,0.92,0.04,70.72,1.13,64.16,10,305.0433333333334,346.03,Low-Risk
SKU_0034,Fast-Moving,Agrochemicals,SUP_018,2022-11-30,Maturity,120.69,83.5,0.69,39.0,124.6,6.0,6.0,2022-08-03,0.69,12.0,111.0,41.11,0.0,2.49,0.0,0.041,0.92,0.04,70.72,1.13,64.16,11,284.61000000000007,413.25,Low-Risk
SKU_0034,Fast-Moving,Petrochemicals,SUP_001,2022-12-31,Introduction,398.29,428.28,61.69,9.0,553.17,7.0,18.0,2022-10-14,0.92,12.0,111.0,124.88,0.0,11.06,0.0,0.041,0.92,0.04,70.72,1.13,64.16,12,532.2133333333333,650.89,High-Risk
